care,harm,fairness,cheating,loyalty,betrayal,authority,subversion,purity,degradation
0.436760276556015,0.263793408870697,0.3956308662891388,0.3035322427749634,0.6074507236480713,0.5996097922325134,0.28286275267601013,0.13658678531646729,0.4071177840232849,0.0076143136247992516
0.4341636598110199,0.2808819115161896,0.4386422038078308,0.35266587138175964,0.6439937949180603,0.6188310980796814,0.2813623249530792,0.13106217980384827,0.4063228368759155,0.0075392452999949455
0.3737166225910187,0.3329414129257202,0.4177536070346832,0.40383949875831604,0.6783150434494019,0.6219178438186646,0.3051808476448059,0.14877110719680786,0.3520472049713135,0.01200857199728489
0.31181347370147705,0.38193002343177795,0.473440021276474,0.556763768196106,0.525022029876709,0.5744239091873169,0.3441208004951477,0.20582368969917297,0.37706395983695984,0.01332796923816204
0.3248232305049896,0.45826950669288635,0.4587482511997223,0.5161285996437073,0.5317476987838745,0.5497843027114868,0.3471505641937256,0.18152964115142822,0.36444926261901855,0.011715833097696304
0.381381630897522,0.36573854088783264,0.5649307370185852,0.4300110638141632,0.6618168354034424,0.6414558291435242,0.33631178736686707,0.15307660400867462,0.3313215672969818,0.007577076554298401
0.3643591105937958,0.43894609808921814,0.4629967212677002,0.6122015118598938,0.5607606768608093,0.585590124130249,0.33155617117881775,0.19775833189487457,0.42658358812332153,0.009844932705163956
0.3957199156284332,0.49514925479888916,0.5924132466316223,0.548704981803894,0.5902571082115173,0.5646538138389587,0.29109689593315125,0.16137008368968964,0.38193953037261963,0.021830426529049873
0.48751896619796753,0.41991639137268066,0.24655216932296753,0.3916783332824707,0.6271974444389343,0.4538111388683319,0.37341758608818054,0.18537519872188568,0.31649503111839294,0.0690823495388031
0.3867664039134979,0.4294867217540741,0.5084224343299866,0.5146549940109253,0.6483206748962402,0.5388476848602295,0.3178453743457794,0.1575305461883545,0.3660004138946533,0.009222004562616348
0.3807416558265686,0.38276639580726624,0.47530144453048706,0.48674044013023376,0.5665323734283447,0.5738340616226196,0.24898061156272888,0.16858910024166107,0.33146655559539795,0.010121415369212627
0.39592444896698,0.3476874530315399,0.46397554874420166,0.47492918372154236,0.6429281830787659,0.6060802936553955,0.32508009672164917,0.1585603505373001,0.37327465415000916,0.006248704623430967
0.47516828775405884,0.3808363378047943,0.5406613349914551,0.3349945545196533,0.5756028890609741,0.5149832963943481,0.28988105058670044,0.15844877064228058,0.3560101091861725,0.01664401777088642
0.41131430864334106,0.3718046247959137,0.453500896692276,0.4721682369709015,0.5841929912567139,0.5831279158592224,0.30427804589271545,0.12395130097866058,0.3594605028629303,0.008411644957959652
0.37081700563430786,0.38965651392936707,0.514251172542572,0.4142145812511444,0.6382035613059998,0.6854953765869141,0.36926132440567017,0.2398616522550583,0.36107513308525085,0.006910422351211309
0.42129337787628174,0.36104193329811096,0.45127829909324646,0.39126816391944885,0.6352753639221191,0.5891798138618469,0.32977643609046936,0.1481630504131317,0.39568015933036804,0.006742990110069513
0.43080779910087585,0.3409188687801361,0.4352424144744873,0.43151283264160156,0.644982099533081,0.6253436207771301,0.3209754526615143,0.16842664778232574,0.4035474359989166,0.006783307529985905
0.37858960032463074,0.3943886458873749,0.505927324295044,0.29885512590408325,0.6377823352813721,0.5629368424415588,0.3693928122520447,0.18426178395748138,0.3122572898864746,0.011958050541579723
0.4471553862094879,0.3215152323246002,0.4841490387916565,0.5193456411361694,0.6341631412506104,0.6541036367416382,0.3277711272239685,0.18987984955310822,0.44279709458351135,0.008129728958010674
0.4381186068058014,0.3253641724586487,0.5151517987251282,0.46047255396842957,0.6115957498550415,0.6444876790046692,0.33858323097229004,0.1945943832397461,0.4384247660636902,0.007323038764297962
0.3642923831939697,0.2705223858356476,0.4244995415210724,0.3100902736186981,0.553440272808075,0.5258246064186096,0.24540506303310394,0.1415797919034958,0.35941171646118164,0.01021128986030817
0.36538204550743103,0.4256344735622406,0.4507540762424469,0.5258467793464661,0.5574585199356079,0.5550209879875183,0.2831325829029083,0.16585500538349152,0.3905186653137207,0.010923820547759533
0.39032891392707825,0.39079323410987854,0.43444716930389404,0.3931594789028168,0.565017819404602,0.597251296043396,0.3653276860713959,0.19310975074768066,0.394625723361969,0.007711032871156931
0.47404754161834717,0.2926361560821533,0.5198989510536194,0.4126172959804535,0.6612123250961304,0.6323956251144409,0.32266828417778015,0.1609344184398651,0.3946537375450134,0.006736870855093002
0.3492852449417114,0.4260612726211548,0.5284565091133118,0.3302459120750427,0.6174697279930115,0.6509995460510254,0.36693617701530457,0.23869569599628448,0.34466901421546936,0.008034737780690193
0.444182813167572,0.305106520652771,0.46574750542640686,0.3920293152332306,0.5860154032707214,0.5028485655784607,0.248917818069458,0.12344089150428772,0.34575992822647095,0.008164611645042896
0.39080607891082764,0.3788498044013977,0.5466797351837158,0.4259672462940216,0.6430200934410095,0.6582276821136475,0.37325066328048706,0.17852090299129486,0.4074691832065582,0.0057919262908399105
0.40556395053863525,0.3142757713794708,0.3674253821372986,0.3388870358467102,0.4911937117576599,0.4796646535396576,0.2134242057800293,0.1165178194642067,0.3470395803451538,0.014412060379981995
0.38833126425743103,0.3304196894168854,0.4981153905391693,0.4750851094722748,0.603734016418457,0.6524713635444641,0.296866774559021,0.17855341732501984,0.4204588830471039,0.006580769084393978
0.34645700454711914,0.40210598707199097,0.478359580039978,0.3919650614261627,0.5765004754066467,0.5644412040710449,0.28339189291000366,0.17784994840621948,0.3671894967556,0.007281711790710688
0.4122287929058075,0.3375692069530487,0.5501526594161987,0.4018081724643707,0.6502998471260071,0.6771340370178223,0.33634909987449646,0.18420831859111786,0.3562408983707428,0.00601794570684433
0.4153951108455658,0.3401382565498352,0.5071319341659546,0.43395349383354187,0.6073167324066162,0.6347697377204895,0.33745694160461426,0.1559251844882965,0.4142022728919983,0.006027465220540762
0.385135293006897,0.4046538472175598,0.551071286201477,0.5209982991218567,0.6395317912101746,0.6517192721366882,0.38184335827827454,0.1903422325849533,0.4198106825351715,0.008368296548724174
0.41313067078590393,0.32673144340515137,0.5330929756164551,0.5137881636619568,0.5974240303039551,0.6256086826324463,0.4151502251625061,0.1592760533094406,0.38972216844558716,0.007113354746252298
0.3886451721191406,0.3306792378425598,0.5261984467506409,0.46905994415283203,0.6016796231269836,0.6022694110870361,0.3693642318248749,0.16695639491081238,0.4167342185974121,0.006120686419308186
